OBD_No,OBD_Date,Goods_Issue_Time,Pick_Time,Pick_Date
46850196,3/25/2023,00:00.0,45:00.0,3/26/2023
46854013,1/18/2023,45:00.0,30:00.0,1/20/2023
46854409,7/2/2022,15:00.0,45:00.0,7/2/2022
46854431,4/30/2023,00:00.0,00:00.0,0001-01-01
46855845,8/23/2022,45:00.0,45:00.0,8/23/2022
46857596,0001-01-01,00:00.0,00:00.0,0001-01-01
46857824,10/29/2023,45:00.0,00:00.0,0001-01-01
46858308,8/17/2022,45:00.0,30:00.0,8/19/2022
46866075,1/7/2022,15:00.0,30:00.0,1/7/2022
46866651,0001-01-01,00:00.0,00:00.0,0001-01-01
46869489,12/28/2022,30:00.0,30:00.0,12/28/2022
46870422,11/3/2022,45:00.0,15:00.0,11/4/2022
46871774,2/19/2023,00:00.0,15:00.0,2/21/2023
46872660,3/10/2023,30:00.0,00:00.0,0001-01-01
46874819,6/20/2022,45:00.0,45:00.0,6/22/2022
46875132,12/17/2022,00:00.0,00:00.0,12/19/2022
46876393,0001-01-01,00:00.0,00:00.0,0001-01-01
46876840,8/22/2023,00:00.0,30:00.0,8/22/2023
46878825,6/10/2022,45:00.0,00:00.0,6/11/2022
46879169,1/10/2022,30:00.0,30:00.0,1/10/2022
46879231,0001-01-01,00:00.0,00:00.0,0001-01-01
46881253,0001-01-01,00:00.0,00:00.0,0001-01-01
46884896,0001-01-01,00:00.0,00:00.0,0001-01-01
46886643,1/17/2024,00:00.0,00:00.0,0001-01-01
46888202,6/13/2022,45:00.0,00:00.0,6/14/2022
46889531,1/23/2022,30:00.0,45:00.0,1/23/2022
46896459,0001-01-01,00:00.0,00:00.0,0001-01-01
46897895,5/18/2024,45:00.0,00:00.0,0001-01-01
46903291,2/2/2024,30:00.0,30:00.0,2/3/2024
46904845,1/2/2024,45:00.0,30:00.0,1/3/2024
46905154,4/4/2022,15:00.0,45:00.0,4/4/2022
46905731,9/23/2022,45:00.0,15:00.0,9/25/2022
46908995,12/9/2024,00:00.0,00:00.0,0001-01-01
46912022,0001-01-01,00:00.0,00:00.0,0001-01-01
46912514,5/19/2022,30:00.0,00:00.0,5/21/2022
46917179,3/23/2023,45:00.0,00:00.0,0001-01-01
46918544,11/27/2022,30:00.0,30:00.0,11/28/2022
46920106,2/5/2024,45:00.0,15:00.0,2/7/2024
46922562,12/14/2023,15:00.0,00:00.0,12/14/2023
46923597,6/16/2023,15:00.0,00:00.0,0001-01-01
46924718,6/5/2022,30:00.0,30:00.0,6/5/2022
46930471,0001-01-01,00:00.0,00:00.0,0001-01-01
46936830,1/31/2023,00:00.0,30:00.0,2/1/2023
46938871,4/15/2022,30:00.0,30:00.0,4/16/2022
46939015,12/16/2022,45:00.0,00:00.0,12/16/2022
46939031,1/29/2023,15:00.0,15:00.0,1/30/2023
46941011,10/30/2022,30:00.0,30:00.0,10/31/2022
46941136,0001-01-01,00:00.0,00:00.0,0001-01-01
46942084,6/4/2022,30:00.0,45:00.0,6/4/2022
46945241,3/26/2023,00:00.0,30:00.0,3/28/2023
46945780,12/23/2023,45:00.0,00:00.0,12/24/2023
46948576,6/4/2023,15:00.0,00:00.0,6/4/2023
46953423,12/19/2023,30:00.0,00:00.0,12/21/2023
46961495,2/3/2022,45:00.0,45:00.0,2/4/2022
46962459,0001-01-01,00:00.0,00:00.0,0001-01-01
46965029,0001-01-01,00:00.0,00:00.0,0001-01-01
46965460,4/28/2023,00:00.0,45:00.0,4/30/2023
46965542,9/17/2022,30:00.0,00:00.0,9/17/2022
46967156,9/17/2022,00:00.0,15:00.0,9/17/2022
46968017,3/31/2022,15:00.0,30:00.0,3/31/2022
46969062,8/30/2023,00:00.0,00:00.0,8/31/2023
46971540,10/4/2022,45:00.0,30:00.0,10/6/2022
46971545,9/10/2023,00:00.0,00:00.0,9/11/2023
46971875,0001-01-01,00:00.0,00:00.0,0001-01-01
46973144,5/2/2023,45:00.0,15:00.0,5/4/2023
46973438,12/27/2023,45:00.0,00:00.0,0001-01-01
46975007,2/16/2023,30:00.0,00:00.0,2/18/2023
46981277,12/31/2022,30:00.0,00:00.0,12/31/2022
46981505,1/2/2022,00:00.0,45:00.0,1/2/2022
46988977,1/31/2022,45:00.0,00:00.0,2/2/2022
46989417,0001-01-01,00:00.0,00:00.0,0001-01-01
46989460,7/31/2023,15:00.0,30:00.0,7/31/2023
46992495,5/27/2023,00:00.0,30:00.0,5/27/2023
46998405,1/22/2024,30:00.0,00:00.0,0001-01-01
47001418,1/31/2023,15:00.0,30:00.0,2/2/2023
47004034,1/4/2024,30:00.0,00:00.0,0001-01-01
47017050,3/1/2023,30:00.0,00:00.0,0001-01-01
47025206,1/13/2023,00:00.0,45:00.0,1/14/2023
47025795,3/19/2024,15:00.0,00:00.0,0001-01-01
47027755,9/17/2023,30:00.0,30:00.0,9/19/2023
47028180,1/20/2023,15:00.0,15:00.0,1/21/2023
47031715,8/25/2023,45:00.0,00:00.0,8/27/2023
47033311,3/4/2023,45:00.0,45:00.0,3/6/2023
47035619,7/18/2022,00:00.0,45:00.0,7/18/2022
47035934,4/29/2023,00:00.0,00:00.0,4/30/2023
47037308,10/20/2023,15:00.0,30:00.0,10/21/2023
47038975,5/14/2023,00:00.0,00:00.0,5/16/2023
47047110,8/23/2023,45:00.0,00:00.0,0001-01-01
47048308,1/10/2024,00:00.0,00:00.0,0001-01-01
47050150,1/18/2024,00:00.0,45:00.0,1/18/2024
47050296,1/2/2024,30:00.0,15:00.0,1/4/2024
47053651,7/4/2022,30:00.0,30:00.0,7/5/2022
47054585,2/19/2023,45:00.0,00:00.0,2/21/2023
47055930,0001-01-01,00:00.0,00:00.0,0001-01-01
47056036,12/30/2022,15:00.0,45:00.0,1/1/2023
47056223,0001-01-01,00:00.0,00:00.0,0001-01-01
47058337,10/26/2022,15:00.0,45:00.0,10/28/2022
47058592,3/29/2022,00:00.0,45:00.0,3/30/2022
47058987,10/14/2023,15:00.0,45:00.0,10/14/2023
47063466,0001-01-01,00:00.0,00:00.0,0001-01-01
47067805,0001-01-01,00:00.0,00:00.0,0001-01-01
47068773,8/25/2022,15:00.0,15:00.0,8/26/2022
47071046,5/9/2023,00:00.0,45:00.0,5/9/2023
47072327,12/11/2023,45:00.0,00:00.0,0001-01-01
47073335,6/27/2023,15:00.0,00:00.0,0001-01-01
47074477,2/2/2023,30:00.0,15:00.0,2/3/2023
47077262,5/30/2022,30:00.0,00:00.0,6/1/2022
47077298,4/1/2023,45:00.0,45:00.0,4/3/2023
47085033,12/31/2023,00:00.0,15:00.0,1/2/2024
47087206,11/4/2023,15:00.0,00:00.0,0001-01-01
47090318,9/25/2022,30:00.0,00:00.0,9/26/2022
47091319,0001-01-01,00:00.0,00:00.0,0001-01-01
47092158,0001-01-01,00:00.0,00:00.0,0001-01-01
47092892,2/6/2022,45:00.0,00:00.0,2/6/2022
47095573,0001-01-01,00:00.0,00:00.0,0001-01-01
47100439,0001-01-01,00:00.0,00:00.0,0001-01-01
47101128,12/23/2022,45:00.0,15:00.0,12/23/2022
47101348,9/17/2023,15:00.0,00:00.0,0001-01-01
47102357,0001-01-01,00:00.0,00:00.0,0001-01-01
47103850,1/9/2024,45:00.0,00:00.0,0001-01-01
47103909,8/30/2023,45:00.0,45:00.0,8/30/2023
47104485,2/2/2024,15:00.0,30:00.0,2/4/2024
47104988,2/26/2022,45:00.0,45:00.0,2/26/2022
47111493,5/4/2023,15:00.0,00:00.0,0001-01-01
47113201,2/29/2024,45:00.0,00:00.0,2/29/2024
47113249,10/26/2022,45:00.0,45:00.0,10/27/2022
47116183,0001-01-01,00:00.0,00:00.0,0001-01-01
47117787,12/14/2022,00:00.0,30:00.0,12/16/2022
47121921,1/24/2023,15:00.0,45:00.0,1/26/2023
47128306,5/19/2022,45:00.0,00:00.0,5/19/2022
47128982,0001-01-01,00:00.0,00:00.0,0001-01-01
47130210,1/14/2023,30:00.0,00:00.0,1/16/2023
47131272,4/22/2022,30:00.0,30:00.0,4/24/2022
47131767,2/18/2023,45:00.0,15:00.0,2/18/2023
47135338,10/12/2023,30:00.0,00:00.0,0001-01-01
47135391,12/7/2022,30:00.0,15:00.0,12/9/2022
47135605,6/1/2024,15:00.0,00:00.0,0001-01-01
47137108,0001-01-01,00:00.0,00:00.0,0001-01-01
47137544,4/3/2023,00:00.0,00:00.0,0001-01-01
47141791,9/10/2022,00:00.0,45:00.0,9/10/2022
47144357,12/14/2024,45:00.0,30:00.0,12/15/2024
47158689,9/28/2022,00:00.0,00:00.0,9/29/2022
47160179,11/19/2022,30:00.0,15:00.0,11/21/2022
47161687,0001-01-01,00:00.0,00:00.0,0001-01-01
47162866,12/9/2022,45:00.0,15:00.0,12/9/2022
47171668,0001-01-01,00:00.0,00:00.0,0001-01-01
47180745,1/20/2022,30:00.0,00:00.0,1/22/2022
47181449,10/22/2022,00:00.0,30:00.0,10/23/2022
47183404,12/8/2022,15:00.0,15:00.0,12/8/2022
47189249,0001-01-01,00:00.0,00:00.0,0001-01-01
47197817,3/30/2022,30:00.0,00:00.0,4/1/2022
47199396,6/13/2023,15:00.0,00:00.0,0001-01-01
47202014,1/13/2023,45:00.0,45:00.0,1/15/2023
47203031,11/22/2023,45:00.0,30:00.0,11/23/2023
47208837,0001-01-01,00:00.0,00:00.0,0001-01-01
47209403,7/7/2024,30:00.0,15:00.0,7/7/2024
47209424,4/20/2023,30:00.0,00:00.0,4/20/2023
47211740,0001-01-01,00:00.0,00:00.0,0001-01-01
47213976,11/12/2023,45:00.0,45:00.0,11/12/2023
47215199,4/23/2022,45:00.0,15:00.0,4/23/2022
47215789,5/26/2023,45:00.0,15:00.0,5/27/2023
47216654,11/1/2022,30:00.0,30:00.0,11/1/2022
47216716,5/28/2022,00:00.0,30:00.0,5/28/2022
47216872,5/13/2024,00:00.0,00:00.0,0001-01-01
47224820,1/25/2023,15:00.0,45:00.0,1/25/2023
47226095,8/14/2024,45:00.0,00:00.0,8/14/2024
47226774,7/2/2023,15:00.0,00:00.0,0001-01-01
47228655,11/24/2022,15:00.0,15:00.0,11/26/2022
47231423,0001-01-01,00:00.0,00:00.0,0001-01-01
47234825,0001-01-01,00:00.0,00:00.0,0001-01-01
47235091,7/26/2022,15:00.0,15:00.0,7/27/2022
47237553,0001-01-01,00:00.0,00:00.0,0001-01-01
47237796,11/28/2022,30:00.0,45:00.0,11/28/2022
47239278,7/9/2022,00:00.0,00:00.0,7/11/2022
47241089,10/5/2023,45:00.0,30:00.0,10/6/2023
47241745,5/19/2023,00:00.0,00:00.0,0001-01-01
47244689,1/7/2022,45:00.0,45:00.0,1/9/2022
47249475,3/22/2023,45:00.0,45:00.0,3/24/2023
47252186,8/20/2024,30:00.0,15:00.0,8/20/2024
47252681,6/13/2023,15:00.0,45:00.0,6/13/2023
47255211,7/6/2023,00:00.0,00:00.0,7/7/2023
47261878,9/12/2024,30:00.0,00:00.0,9/14/2024
47263528,5/20/2023,00:00.0,30:00.0,5/20/2023
47267854,0001-01-01,00:00.0,00:00.0,0001-01-01
47269488,12/10/2022,00:00.0,45:00.0,12/10/2022
47271152,11/4/2022,15:00.0,15:00.0,11/5/2022
47274432,8/1/2023,30:00.0,15:00.0,8/2/2023
47276573,9/21/2023,00:00.0,00:00.0,0001-01-01
47276794,10/20/2023,30:00.0,15:00.0,10/20/2023
47278311,0001-01-01,00:00.0,00:00.0,0001-01-01
47279762,9/4/2022,45:00.0,15:00.0,9/4/2022
47279846,3/11/2022,00:00.0,00:00.0,3/13/2022
47280001,8/28/2024,30:00.0,00:00.0,8/28/2024
47281925,10/15/2023,45:00.0,00:00.0,10/17/2023
47283410,9/12/2023,15:00.0,30:00.0,9/12/2023
47290843,8/26/2022,15:00.0,00:00.0,8/26/2022
47292234,1/4/2024,30:00.0,15:00.0,1/5/2024
47293092,0001-01-01,00:00.0,00:00.0,0001-01-01
47294047,3/2/2024,15:00.0,45:00.0,3/4/2024
47295260,2/20/2024,15:00.0,45:00.0,2/21/2024
47299166,0001-01-01,00:00.0,00:00.0,0001-01-01
47301893,1/8/2024,15:00.0,30:00.0,1/10/2024
47303237,9/25/2024,30:00.0,00:00.0,0001-01-01
47303947,10/7/2022,45:00.0,45:00.0,10/7/2022
47305872,2/11/2023,45:00.0,15:00.0,2/11/2023
47307041,0001-01-01,00:00.0,00:00.0,0001-01-01
47309007,2/6/2024,45:00.0,00:00.0,0001-01-01
47309803,2/14/2022,15:00.0,45:00.0,2/15/2022
47311724,7/5/2023,15:00.0,45:00.0,7/6/2023
47317775,7/24/2023,30:00.0,45:00.0,7/24/2023
47319640,11/23/2022,00:00.0,00:00.0,11/24/2022
47321075,0001-01-01,00:00.0,00:00.0,0001-01-01
47324494,0001-01-01,00:00.0,00:00.0,0001-01-01
47325155,8/14/2023,45:00.0,00:00.0,0001-01-01
47329499,8/9/2023,00:00.0,00:00.0,0001-01-01
47331005,10/3/2023,00:00.0,00:00.0,0001-01-01
47332193,0001-01-01,00:00.0,00:00.0,0001-01-01
47333543,4/14/2023,00:00.0,45:00.0,4/15/2023
47338499,10/29/2022,00:00.0,00:00.0,10/29/2022
47340011,12/11/2023,45:00.0,45:00.0,12/12/2023
47342819,0001-01-01,00:00.0,00:00.0,0001-01-01
47344585,1/22/2023,30:00.0,30:00.0,1/22/2023
47345463,5/22/2023,45:00.0,00:00.0,5/24/2023
47346970,0001-01-01,00:00.0,00:00.0,0001-01-01
47347708,10/8/2023,00:00.0,15:00.0,10/8/2023
47348037,0001-01-01,00:00.0,00:00.0,0001-01-01
47348298,1/17/2024,30:00.0,15:00.0,1/19/2024
47353323,6/19/2024,45:00.0,00:00.0,0001-01-01
47354880,0001-01-01,00:00.0,00:00.0,0001-01-01
47357443,5/18/2022,00:00.0,45:00.0,5/18/2022
47358181,1/28/2022,30:00.0,30:00.0,1/29/2022
47358810,7/21/2022,45:00.0,00:00.0,7/23/2022
47363542,2/19/2022,45:00.0,15:00.0,2/19/2022
47368451,8/19/2023,45:00.0,00:00.0,0001-01-01
47369049,4/8/2022,30:00.0,30:00.0,4/10/2022
47370647,7/22/2022,30:00.0,45:00.0,7/24/2022
47370983,9/4/2023,15:00.0,00:00.0,0001-01-01
47371056,9/17/2023,45:00.0,00:00.0,0001-01-01
47373148,10/19/2023,45:00.0,45:00.0,10/21/2023
47376435,8/29/2022,30:00.0,30:00.0,8/29/2022
47379951,6/12/2022,30:00.0,45:00.0,6/13/2022
47382097,8/5/2022,30:00.0,00:00.0,8/5/2022
47382608,3/27/2022,45:00.0,15:00.0,3/29/2022
47385258,4/17/2022,30:00.0,30:00.0,4/18/2022
47385696,12/22/2023,15:00.0,00:00.0,0001-01-01
47387351,0001-01-01,00:00.0,00:00.0,0001-01-01
47389079,4/23/2023,00:00.0,15:00.0,4/23/2023
47392662,12/12/2022,30:00.0,30:00.0,12/12/2022
47393469,11/11/2022,45:00.0,15:00.0,11/13/2022
47393796,5/25/2023,45:00.0,30:00.0,5/27/2023
47394442,10/8/2022,00:00.0,00:00.0,10/9/2022
47400755,3/26/2022,45:00.0,15:00.0,3/27/2022
47401092,12/7/2022,30:00.0,45:00.0,12/9/2022
47404073,9/20/2023,30:00.0,00:00.0,9/22/2023
47406385,3/5/2023,00:00.0,30:00.0,3/6/2023
47406640,1/4/2022,00:00.0,00:00.0,1/6/2022
47407585,3/14/2023,45:00.0,45:00.0,3/15/2023
47410573,2/25/2023,45:00.0,30:00.0,2/25/2023
47411802,4/2/2022,45:00.0,30:00.0,4/2/2022
47411841,2/5/2022,00:00.0,15:00.0,2/6/2022
47412468,5/16/2022,00:00.0,00:00.0,5/16/2022
47414684,4/14/2022,00:00.0,00:00.0,4/16/2022
47417309,2/6/2022,00:00.0,45:00.0,2/8/2022
47419903,2/21/2022,15:00.0,15:00.0,2/22/2022
47424925,5/25/2023,15:00.0,00:00.0,0001-01-01
47427169,10/9/2023,15:00.0,00:00.0,10/11/2023
47432067,1/31/2023,15:00.0,15:00.0,2/2/2023
47437428,12/24/2023,30:00.0,00:00.0,0001-01-01
47439726,9/25/2023,45:00.0,30:00.0,9/26/2023
47441833,6/19/2022,15:00.0,30:00.0,6/19/2022
47441996,8/5/2023,00:00.0,00:00.0,0001-01-01
47447604,8/11/2023,30:00.0,15:00.0,8/13/2023
47450576,8/22/2022,30:00.0,15:00.0,8/24/2022
47452825,1/6/2023,30:00.0,45:00.0,1/7/2023
47457027,8/4/2022,30:00.0,15:00.0,8/5/2022
47459286,0001-01-01,00:00.0,00:00.0,0001-01-01
47461811,12/30/2022,00:00.0,15:00.0,12/30/2022
47463522,11/12/2023,45:00.0,00:00.0,0001-01-01
47466772,6/14/2022,15:00.0,00:00.0,6/14/2022
47470286,12/13/2023,15:00.0,00:00.0,0001-01-01
47478261,7/1/2023,00:00.0,00:00.0,0001-01-01
47482778,0001-01-01,00:00.0,00:00.0,0001-01-01
47492737,0001-01-01,00:00.0,00:00.0,0001-01-01
47501059,1/21/2024,45:00.0,30:00.0,1/23/2024
47506947,2/7/2022,45:00.0,30:00.0,2/7/2022
47509920,10/2/2023,15:00.0,15:00.0,10/4/2023
47512333,7/15/2022,45:00.0,30:00.0,7/16/2022
47512892,4/17/2022,15:00.0,30:00.0,4/19/2022
47518437,6/10/2022,30:00.0,15:00.0,6/10/2022
47518966,2/23/2024,15:00.0,00:00.0,0001-01-01
47521998,11/22/2023,15:00.0,00:00.0,0001-01-01
47522515,1/18/2024,45:00.0,15:00.0,1/20/2024
47531315,1/28/2023,00:00.0,45:00.0,1/30/2023
47532643,7/28/2023,45:00.0,45:00.0,7/30/2023
47535126,0001-01-01,00:00.0,00:00.0,0001-01-01
47535728,12/28/2023,45:00.0,00:00.0,12/29/2023
47536298,6/23/2022,45:00.0,15:00.0,6/23/2022
47539330,5/21/2024,30:00.0,00:00.0,0001-01-01
47546086,12/4/2022,30:00.0,45:00.0,12/4/2022
47546719,1/15/2024,15:00.0,00:00.0,0001-01-01
47549488,5/9/2023,15:00.0,45:00.0,5/10/2023
47549647,0001-01-01,00:00.0,00:00.0,0001-01-01
47550897,12/21/2024,00:00.0,45:00.0,12/22/2024
47551952,8/11/2022,30:00.0,00:00.0,8/11/2022
47552461,7/23/2022,45:00.0,15:00.0,7/25/2022
47554571,10/4/2022,00:00.0,45:00.0,10/4/2022
47557272,2/24/2024,30:00.0,00:00.0,0001-01-01
47557689,2/21/2022,15:00.0,30:00.0,2/21/2022
47558814,5/14/2022,15:00.0,15:00.0,5/14/2022
47561442,12/11/2022,00:00.0,00:00.0,12/12/2022
47562120,6/28/2022,00:00.0,45:00.0,6/29/2022
47565003,3/28/2023,15:00.0,00:00.0,0001-01-01
47567888,8/2/2022,45:00.0,45:00.0,8/2/2022
47572968,9/12/2023,00:00.0,30:00.0,9/13/2023
47574724,11/28/2022,00:00.0,00:00.0,11/29/2022
47575488,1/10/2022,00:00.0,30:00.0,1/12/2022
47576925,11/15/2023,45:00.0,00:00.0,11/15/2023
47579022,9/4/2023,00:00.0,15:00.0,9/4/2023
47580770,4/23/2023,00:00.0,00:00.0,0001-01-01
47583647,2/18/2022,15:00.0,00:00.0,2/19/2022
47587772,1/24/2023,30:00.0,15:00.0,1/25/2023
47590977,7/19/2023,30:00.0,00:00.0,0001-01-01
47598487,11/4/2023,30:00.0,30:00.0,11/5/2023
47600026,4/26/2023,45:00.0,30:00.0,4/26/2023
47600104,2/7/2022,00:00.0,30:00.0,2/9/2022
47600121,0001-01-01,00:00.0,00:00.0,0001-01-01
47601994,7/2/2023,30:00.0,30:00.0,7/2/2023
47602378,6/6/2022,45:00.0,30:00.0,6/8/2022
47602402,6/22/2024,00:00.0,00:00.0,0001-01-01
47602980,6/15/2022,30:00.0,00:00.0,6/15/2022
47606122,1/8/2024,45:00.0,30:00.0,1/8/2024
47607402,0001-01-01,00:00.0,00:00.0,0001-01-01
47615771,1/2/2023,00:00.0,30:00.0,1/3/2023
47616658,10/18/2022,30:00.0,45:00.0,10/20/2022
47621248,0001-01-01,00:00.0,00:00.0,0001-01-01
47625284,9/4/2024,30:00.0,00:00.0,0001-01-01
47625374,9/3/2022,00:00.0,00:00.0,9/5/2022
47627490,0001-01-01,00:00.0,00:00.0,0001-01-01
47628906,10/6/2023,00:00.0,15:00.0,10/8/2023
47628993,0001-01-01,00:00.0,00:00.0,0001-01-01
47630177,12/18/2023,45:00.0,00:00.0,0001-01-01
47637172,0001-01-01,00:00.0,00:00.0,0001-01-01
47640380,4/5/2023,00:00.0,45:00.0,4/6/2023
47641534,0001-01-01,00:00.0,00:00.0,0001-01-01
47646757,7/14/2022,00:00.0,15:00.0,7/14/2022
47647683,2/19/2023,00:00.0,45:00.0,2/20/2023
47652279,11/6/2022,00:00.0,00:00.0,11/7/2022
47653656,12/13/2024,15:00.0,30:00.0,12/14/2024
47655580,0001-01-01,00:00.0,00:00.0,0001-01-01
47657263,0001-01-01,00:00.0,00:00.0,0001-01-01
47657534,0001-01-01,00:00.0,00:00.0,0001-01-01
47658819,3/25/2022,15:00.0,30:00.0,3/27/2022
47658936,0001-01-01,00:00.0,00:00.0,0001-01-01
47662052,0001-01-01,00:00.0,00:00.0,0001-01-01
47662590,3/1/2023,30:00.0,00:00.0,3/2/2023
47664344,7/30/2023,00:00.0,45:00.0,8/1/2023
47665192,1/13/2023,45:00.0,00:00.0,1/13/2023
47665195,6/7/2022,45:00.0,45:00.0,6/8/2022
47670102,3/24/2022,00:00.0,00:00.0,3/24/2022
47673225,12/24/2022,30:00.0,45:00.0,12/25/2022
47674444,0001-01-01,00:00.0,00:00.0,0001-01-01
47675950,8/7/2024,15:00.0,15:00.0,8/8/2024
47678462,7/28/2022,45:00.0,45:00.0,7/30/2022
47680474,8/26/2023,30:00.0,00:00.0,0001-01-01
47680833,7/19/2023,15:00.0,00:00.0,7/19/2023
47681666,12/8/2022,45:00.0,00:00.0,12/8/2022
47683408,0001-01-01,00:00.0,00:00.0,0001-01-01
47683749,7/4/2022,15:00.0,00:00.0,7/4/2022
47689650,3/13/2023,45:00.0,00:00.0,3/14/2023
47690657,10/25/2022,00:00.0,45:00.0,10/27/2022
47691414,1/12/2023,45:00.0,15:00.0,1/14/2023
47693817,8/11/2023,30:00.0,00:00.0,0001-01-01
47698267,2/26/2024,45:00.0,45:00.0,2/27/2024
47701601,11/26/2023,15:00.0,00:00.0,0001-01-01
47702255,9/24/2023,00:00.0,00:00.0,0001-01-01
47703561,1/31/2022,30:00.0,00:00.0,2/2/2022
47705888,4/16/2023,15:00.0,30:00.0,4/17/2023
47711119,9/2/2023,00:00.0,00:00.0,0001-01-01
47712895,5/12/2023,15:00.0,00:00.0,0001-01-01
47713383,3/20/2023,30:00.0,15:00.0,3/22/2023
47715268,12/1/2022,30:00.0,45:00.0,12/2/2022
47716777,3/16/2022,00:00.0,45:00.0,3/16/2022
47720202,12/30/2022,30:00.0,30:00.0,1/1/2023
47729662,8/3/2023,15:00.0,00:00.0,0001-01-01
47735803,5/5/2023,15:00.0,00:00.0,5/5/2023
47746670,6/26/2023,00:00.0,15:00.0,6/28/2023
47747012,0001-01-01,00:00.0,00:00.0,0001-01-01
47749932,0001-01-01,00:00.0,00:00.0,0001-01-01
47753786,0001-01-01,00:00.0,00:00.0,0001-01-01
47753795,0001-01-01,00:00.0,00:00.0,0001-01-01
47756962,11/13/2023,30:00.0,00:00.0,11/14/2023
47757852,3/23/2022,15:00.0,30:00.0,3/23/2022
47761032,6/29/2023,15:00.0,45:00.0,6/29/2023
47761076,0001-01-01,00:00.0,00:00.0,0001-01-01
47762588,10/18/2023,15:00.0,30:00.0,10/20/2023
47763008,10/9/2023,30:00.0,00:00.0,0001-01-01
47765029,12/31/2022,30:00.0,30:00.0,1/2/2023
47767869,6/27/2023,30:00.0,00:00.0,6/28/2023
47768705,6/5/2023,45:00.0,00:00.0,0001-01-01
47774607,5/23/2024,45:00.0,00:00.0,5/23/2024
47775463,2/12/2023,30:00.0,00:00.0,2/12/2023
47775818,1/11/2024,30:00.0,00:00.0,0001-01-01
47784631,10/23/2024,15:00.0,45:00.0,10/24/2024
47788847,3/29/2024,15:00.0,00:00.0,0001-01-01
47788857,12/19/2022,45:00.0,15:00.0,12/21/2022
47791347,2/8/2024,15:00.0,00:00.0,0001-01-01
47791837,4/10/2024,15:00.0,00:00.0,0001-01-01
47794354,5/10/2023,30:00.0,45:00.0,5/12/2023
47795161,1/21/2024,15:00.0,45:00.0,1/23/2024
47797388,8/1/2022,45:00.0,30:00.0,8/1/2022
47797498,0001-01-01,00:00.0,00:00.0,0001-01-01
47798962,5/19/2022,15:00.0,45:00.0,5/20/2022
47799296,3/25/2022,15:00.0,30:00.0,3/27/2022
47802961,7/5/2022,30:00.0,15:00.0,7/6/2022
47808938,4/18/2022,30:00.0,15:00.0,4/18/2022
47811417,1/5/2022,15:00.0,45:00.0,1/5/2022
47811925,2/16/2024,00:00.0,00:00.0,0001-01-01
47812528,1/27/2023,45:00.0,30:00.0,1/29/2023
47813626,8/25/2022,15:00.0,00:00.0,8/25/2022
47818391,6/7/2023,30:00.0,00:00.0,0001-01-01
47822197,11/25/2023,15:00.0,45:00.0,11/25/2023
47824131,0001-01-01,00:00.0,00:00.0,0001-01-01
47824471,12/25/2023,30:00.0,00:00.0,0001-01-01
47827108,8/9/2023,00:00.0,45:00.0,8/11/2023
47828631,4/13/2023,45:00.0,00:00.0,4/13/2023
47830496,8/4/2023,15:00.0,00:00.0,8/5/2023
47832768,8/20/2022,30:00.0,00:00.0,8/21/2022
47837503,3/9/2022,45:00.0,45:00.0,3/10/2022
47839566,0001-01-01,00:00.0,00:00.0,0001-01-01
47842961,12/22/2022,30:00.0,45:00.0,12/22/2022
47846444,0001-01-01,00:00.0,00:00.0,0001-01-01
47850340,11/2/2023,15:00.0,30:00.0,11/2/2023
47852279,0001-01-01,00:00.0,00:00.0,0001-01-01
47852887,7/13/2024,45:00.0,30:00.0,7/15/2024
47855659,0001-01-01,00:00.0,00:00.0,0001-01-01
47858700,7/20/2022,15:00.0,00:00.0,7/21/2022
47861764,10/18/2022,30:00.0,00:00.0,10/18/2022
47862236,11/19/2023,30:00.0,30:00.0,11/21/2023
47862613,3/1/2023,00:00.0,00:00.0,0001-01-01
47869930,11/28/2023,45:00.0,00:00.0,11/29/2023
47877173,5/1/2023,15:00.0,00:00.0,0001-01-01
47881714,0001-01-01,00:00.0,00:00.0,0001-01-01
47889634,10/22/2023,15:00.0,45:00.0,10/22/2023
47890586,0001-01-01,00:00.0,00:00.0,0001-01-01
47896986,7/16/2023,15:00.0,00:00.0,0001-01-01
47905171,9/11/2024,15:00.0,30:00.0,9/12/2024
47910765,4/10/2022,15:00.0,15:00.0,4/11/2022
47911547,6/4/2023,00:00.0,30:00.0,6/4/2023
47912273,8/4/2022,15:00.0,00:00.0,8/4/2022
47913187,3/18/2023,30:00.0,00:00.0,0001-01-01
47914435,2/10/2023,45:00.0,45:00.0,2/12/2023
47919132,11/27/2022,45:00.0,30:00.0,11/29/2022
47920165,2/4/2022,00:00.0,15:00.0,2/6/2022
47922969,9/17/2022,15:00.0,15:00.0,9/19/2022
47924770,1/28/2022,00:00.0,45:00.0,1/28/2022
47929390,5/5/2022,00:00.0,00:00.0,5/6/2022
47929886,0001-01-01,00:00.0,00:00.0,0001-01-01
47932567,8/13/2022,45:00.0,45:00.0,8/15/2022
47936160,1/8/2022,15:00.0,15:00.0,1/10/2022
47938613,0001-01-01,00:00.0,00:00.0,0001-01-01
47941078,11/4/2022,15:00.0,45:00.0,11/4/2022
47944260,1/24/2023,30:00.0,30:00.0,1/26/2023
47945749,12/15/2022,00:00.0,30:00.0,12/17/2022
47945817,8/7/2022,15:00.0,30:00.0,8/8/2022
47948797,10/17/2022,45:00.0,45:00.0,10/18/2022
