Spare_Part,Unit_Price,Vendor_Code
sp6555,2907.37,1262
sp6556,1722.73,1038
sp6557,1783.41,1139
sp6558,854.85,1126
sp6559,1560.87,1118
sp656,1262.05,1194
sp6560,2797.95,1022
sp6561,2645.9,1000
sp6562,482.57,1124
sp6563,1020.22,1154
sp6564,1638.23,1210
sp6565,511.21,1079
sp6566,438.84,1062
sp6567,228.07,1094
sp6568,470.83,1287
sp6569,2627.87,1035
sp657,314.84,1165
sp6570,2520.93,1130
sp6571,2268.69,1019
sp6572,2786.09,1223
sp6573,920.48,1073
sp6574,2643.12,1052
sp6575,1877.5,1147
sp6576,2308.54,1051
sp6577,864.9,1198
sp6578,1007.73,1124
sp6579,2688.75,1223
sp658,1925.39,1173
sp6580,1015.07,1232
sp6581,2984.24,1296
sp6582,2314.66,1177
sp6583,538.67,1267
sp6584,2573.8,1191
sp6585,2006.52,1030
sp6586,2414.84,1047
sp6587,254.34,1297
sp6588,531,1117
sp6589,766.6,1180
sp659,255.47,1289
sp6590,204,1227
sp6591,854.65,1224
sp6592,2147.29,1222
sp6593,1365.65,1155
sp6594,2986.09,1057
sp6595,2788.9,1264
sp6596,218.3,1054
sp6597,1133.91,1200
sp6598,2156.18,1218
sp6599,1507.08,1114
sp66,2350.4,1245
sp660,532.67,1266
sp6600,1529.67,1124
sp6601,2552.93,1296
sp6602,2613.95,1062
sp6603,458.6,1207
sp6604,371.38,1129
sp6605,2617.7,1239
sp6606,623.9,1156
sp6607,588.06,1091
sp6608,1575.34,1057
sp6609,891.1,1006
sp661,1732.23,1004
sp6610,2683.59,1275
sp6611,1798.46,1107
sp6612,1792.29,1233
sp6613,2917.72,1254
sp6614,1625.44,1055
sp6615,1755.28,1210
sp6616,1307.62,1012
sp6617,322.82,1061
sp6618,2327.93,1240
sp6619,2063.03,1223
sp662,981.12,1090
sp6620,2673.37,1206
sp6621,175.29,1283
sp6622,2075.81,1051
sp6623,2073.85,1060
sp6624,1243.09,1180
sp6625,1811.98,1193
sp6626,2858.54,1090
sp6627,2527.23,1284
sp6628,545.95,1142
sp6629,335.08,1213
sp663,2982.36,1294
sp6630,2509.03,1186
sp6631,2012.66,1092
sp6632,1416.76,1132
sp6633,2870.08,1189
sp6634,1823.19,1247
sp6635,116.84,1281
sp6636,2912.33,1020
sp6637,2002.9,1031
sp6638,2857.6,1010
sp6639,1042.25,1202
sp664,443.51,1273
sp6640,2221.48,1167
sp6641,2229.53,1139
sp6642,2876.47,1015
sp6643,1750.56,1259
sp6644,712.96,1036
sp6645,241.18,1049
sp6646,1966.57,1178
sp6647,1037.2,1285
sp6648,261.05,1129
sp6649,305.1,1241
sp665,2316.89,1057
sp6650,2860.51,1255
sp6651,1206.03,1179
sp6652,1256.69,1233
sp6653,616.23,1227
sp6654,2898.64,1115
sp6655,2609.99,1197
sp6656,358.65,1287
sp6657,2571.8,1071
sp6658,572.53,1218
sp6659,2360.53,1056
sp666,1858.32,1113
sp6660,926.31,1029
sp6661,2282.42,1042
sp6662,1996.79,1186
sp6663,449.75,1199
sp6664,1523.45,1236
sp6665,1353.84,1260
sp6666,2438.42,1072
sp6667,999.29,1110
sp6668,2086.39,1092
sp6669,480.73,1245
sp667,2393.15,1167
sp6670,2030.01,1278
sp6671,2512.95,1138
sp6672,1586.69,1235
sp6673,1519.91,1230
sp6674,2667.7,1157
sp6675,1481.68,1005
sp6676,1732.87,1145
sp6677,1326.9,1028
sp6678,2293.82,1296
sp6679,2451.88,1080
sp668,754.49,1044
sp6680,1880.22,1006
sp6681,1358.91,1260
sp6682,1335.45,1045
sp6683,217.27,1031
sp6684,1091.06,1159
sp6685,1444.22,1125
sp6686,750.27,1240
sp6687,2090.09,1066
sp6688,549.7,1247
sp6689,1536.43,1010
sp669,1615.46,1192
sp6690,1925.72,1279
sp6691,1621.57,1033
sp6692,943.04,1295
sp6693,1368.33,1286
sp6694,2730.9,1244
sp6695,1485.07,1095
sp6696,530.96,1235
sp6697,470.59,1245
sp6698,2718.42,1269
sp6699,2540.46,1182
sp67,764.24,1044
sp670,1406.49,1165
sp6700,1616.97,1132
sp6701,956.9,1007
sp6702,238.41,1034
sp6703,321.94,1065
sp6704,230.78,1053
sp6705,412.13,1150
sp6706,1332.25,1150
sp6707,374,1105
sp6708,2016.48,1258
sp6709,1748.59,1276
sp671,1383.89,1089
sp6710,834.8,1201
sp6711,839.09,1260
sp6712,337.13,1099
sp6713,1559.99,1153
sp6714,430.41,1052
sp6715,2018.58,1194
sp6716,620.7,1279
sp6717,628.4,1037
sp6718,1239.58,1153
sp6719,341.54,1107
sp672,2594.48,1013
sp6720,2642.59,1270
sp6721,963.18,1045
sp6722,1802.9,1201
sp6723,1419.49,1056
sp6724,2043.75,1117
sp6725,1909.05,1273
sp6726,868.72,1095
sp6727,2903.49,1036
sp6728,2626.9,1258
sp6729,642.86,1025
sp673,2971.09,1249
sp6730,636.75,1296
sp6731,2266.39,1290
sp6732,1851.75,1074
sp6733,2627.69,1208
sp6734,408.36,1117
sp6735,1649.69,1156
sp6736,116.96,1131
sp6737,438.37,1129
sp6738,598.03,1237
sp6739,1483.65,1186
sp674,985.6,1084
sp6740,2106.24,1224
sp6741,2619.46,1107
sp6742,2900.83,1195
sp6743,1845.47,1121
sp6744,1511.5,1098
sp6745,1893.65,1202
sp6746,2924.37,1300
sp6747,1146.11,1016
sp6748,2054.03,1184
sp6749,2101.85,1175
sp675,1900.98,1096
sp6750,1245.49,1141
sp6751,977.7,1259
sp6752,462.76,1213
sp6753,140.24,1069
sp6754,424.55,1151
sp6755,146.07,1069
sp6756,2914.51,1088
sp6757,2591.13,1106
sp6758,706.77,1270
sp6759,1981.01,1037
sp676,1867.93,1140
sp6760,1984.25,1022
sp6761,1363.79,1102
sp6762,1915.57,1164
sp6763,2391.03,1157
sp6764,653.65,1098
sp6765,972.66,1035
sp6766,1443.93,1236
sp6767,1474.57,1153
sp6768,163.27,1230
sp6769,581.71,1056
sp677,2246.26,1218
sp6770,542.02,1007
sp6771,2137.53,1184
sp6772,2895.21,1296
sp6773,1467.32,1047
sp6774,2593.41,1156
sp6775,1797.16,1045
sp6776,683.88,1287
sp6777,1751.35,1012
sp6778,2518.13,1059
sp6779,247.67,1022
sp678,2848.01,1053
sp6780,122.84,1033
sp6781,1928.19,1136
sp6782,2167.97,1019
sp6783,2940.51,1165
sp6784,2560.99,1022
sp6785,2237.53,1066
sp6786,1827.93,1225
sp6787,1707.48,1159
sp6788,943.25,1129
sp6789,1513.74,1196
sp679,702.58,1103
sp6790,1509.69,1059
sp6791,1814.01,1131
sp6792,1873.34,1252
sp6793,2068.14,1061
sp6794,2468.4,1117
sp6795,1514.91,1147
sp6796,2171.44,1141
sp6797,1632.1,1139
sp6798,1323.81,1257
sp6799,1015.97,1129
sp68,193.09,1052
sp680,711.97,1237
sp6800,284.18,1167
sp6801,2689.34,1122
sp6802,1309.7,1052
sp6803,1472.68,1104
sp6804,1534.89,1177
sp6805,2823,1084
sp6806,1105.62,1160
sp6807,2122.79,1190
sp6808,160.34,1078
sp6809,935.23,1300
sp681,2015.24,1299
sp6810,657.38,1006
sp6811,1097.16,1233
sp6812,773.1,1144
sp6813,737.14,1022
sp6814,2736.3,1142
sp6815,1083.54,1158
sp6816,1846.09,1008
sp6817,2543.15,1233
sp6818,2005.18,1143
sp6819,480.36,1295
sp682,555.47,1110
sp6820,950.84,1015
sp6821,2163.02,1178
sp6822,2883.43,1298
sp6823,2515.93,1205
sp6824,2052.01,1148
sp6825,2230.3,1059
sp6826,2408.32,1081
sp6827,2419.29,1147
sp6828,2549.14,1299
sp6829,1903.34,1004
sp683,604.06,1134
sp6830,919.13,1121
sp6831,2272.84,1259
sp6832,2034.46,1252
sp6833,474.38,1237
sp6834,678.5,1026
sp6835,1856.67,1023
sp6836,392.62,1180
sp6837,1306.35,1005
sp6838,2981.92,1188
sp6839,980.59,1222
sp684,317.69,1230
sp6840,707.36,1261
sp6841,236.44,1075
sp6842,152.58,1028
sp6843,2654.63,1194
sp6844,1135.43,1014
sp6845,559.96,1115
sp6846,2501.05,1097
sp6847,2693.93,1048
sp6848,192.71,1214
sp6849,284.63,1250
sp685,107.76,1174
sp6850,1348.8,1256
sp6851,1890.93,1017
sp6852,450,1115
sp6853,749.88,1079
sp6854,847.68,1263
sp6855,1086.94,1112
sp6856,1130.2,1141
sp6857,235.36,1096
sp6858,2645.37,1117
sp6859,875.72,1288
sp686,1406.46,1145
sp6860,538.42,1290
sp6861,2101.39,1080
sp6862,1594.62,1257
sp6863,2041.51,1122
sp6864,2148.57,1279
sp6865,2787.23,1119
sp6866,1369.7,1101
sp6867,1425.69,1230
sp6868,2540.63,1257
sp6869,421.7,1268
sp687,1822.05,1118
sp6870,407.09,1041
sp6871,1870.66,1188
sp6872,2368.25,1132
sp6873,2847.41,1155
sp6874,2488.47,1148
sp6875,221.71,1173
sp6876,405.69,1001
sp6877,1926.79,1198
sp6878,2625.52,1299
sp6879,2741.86,1183
sp688,944.65,1159
sp6880,555.39,1208
sp6881,947.16,1183
sp6882,1380.4,1040
sp6883,1567.1,1176
sp6884,2224.4,1041
sp6885,387.95,1133
sp6886,1976.57,1067
sp6887,1070.36,1005
sp6888,499.54,1025
sp6889,2560.93,1289
sp689,771.28,1171
sp6890,1373.41,1030
sp6891,1305.67,1282
sp6892,2330.2,1242
sp6893,811.42,1222
sp6894,2446.52,1186
sp6895,1089.83,1016
sp6896,1564.57,1010
sp6897,347.18,1231
sp6898,1180.07,1265
sp6899,2289.05,1077
sp69,1014.81,1141
sp690,2150.17,1164
sp6900,1145.87,1189
sp6901,2028.49,1133
sp6902,539.67,1084
sp6903,2285.17,1268
sp6904,1322.99,1283
sp6905,761.73,1040
sp6906,2425.13,1193
sp6907,1298.89,1134
sp6908,1287,1094
sp6909,1430.38,1068
sp691,2138.66,1056
sp6910,2571.93,1175
sp6911,2404.36,1173
sp6912,1149.15,1185
sp6913,186.31,1231
sp6914,522.19,1291
sp6915,128.85,1120
sp6916,2438.12,1086
sp6917,2836.56,1213
sp6918,345.86,1270
sp6919,1012.93,1035
sp692,1416.69,1282
sp6920,2947.64,1045
sp6921,576.54,1264
sp6922,278.26,1022
sp6923,2301.66,1181
sp6924,2014.51,1255
sp6925,1960.25,1029
sp6926,2717.28,1117
sp6927,267.65,1260
sp6928,1931.66,1294
sp6929,2168.77,1083
sp693,2093.42,1166
sp6930,2015.05,1094
sp6931,1607.36,1054
sp6932,957.6,1213
sp6933,1265.81,1032
sp6934,2074.52,1002
sp6935,1705.47,1151
sp6936,982.54,1078
sp6937,2253.82,1286
sp6938,2736.77,1171
sp6939,122.92,1088
sp694,2779.34,1011
sp6940,911.36,1027
sp6941,1630.6,1208
sp6942,2769.31,1121
sp6943,2130.86,1193
sp6944,1393.95,1133
sp6945,694.89,1246
sp6946,1678.83,1281
sp6947,2386.19,1047
sp6948,1990.91,1068
sp6949,2122.67,1264
sp695,2384.7,1136
sp6950,2674.26,1065
sp6951,2366.53,1084
sp6952,1273.07,1002
sp6953,672.16,1281
sp6954,974.44,1037
sp6955,207.21,1171
sp6956,1070.03,1063
sp6957,2202.79,1199
sp6958,2246.15,1094
sp6959,465.42,1137
sp696,1912.67,1077
sp6960,2976.58,1035
sp6961,923.39,1099
sp6962,369.18,1116
sp6963,1700.18,1196
sp6964,1611.87,1193
sp6965,2295.43,1146
sp6966,564.08,1252
sp6967,180.88,1108
sp6968,2410.14,1056
sp6969,1818.26,1170
sp697,2017.43,1021
sp6970,799.89,1115
sp6971,2345.06,1242
sp6972,2206.88,1067
sp6973,2962.17,1220
sp6974,420.28,1184
sp6975,273.84,1160
sp6976,1181.64,1079
sp6977,1918.27,1078
sp6978,1127.97,1063
sp6979,238.43,1207
sp698,2807.64,1066
sp6980,1987.79,1089
sp6981,461.77,1209
sp6982,964.09,1090
sp6983,2236.89,1218
sp6984,1414.13,1218
sp6985,2950.56,1278
sp6986,2435.62,1162
sp6987,2968.1,1096
sp6988,1740.23,1153
sp6989,2693.58,1204
sp699,1332.9,1163
sp6990,1920.46,1010
sp6991,1646.54,1295
sp6992,1827.09,1242
sp6993,1115.98,1212
sp6994,925.15,1146
sp6995,2375.89,1265
sp6996,2173.08,1107
sp6997,2050.06,1101
sp6998,2171.62,1248
sp6999,1607.03,1017
sp7,2687.32,1175
sp70,876.45,1120
sp700,1679.23,1116
sp7000,818.14,1107
sp7001,1050.76,1031
sp7002,1788.87,1274
sp7003,2486.24,1252
sp7004,1147.68,1199
sp7005,384.16,1020
sp7006,2163.76,1157
sp7007,2502.47,1163
sp7008,337.65,1047
sp7009,280.36,1059
sp701,1978.14,1035
sp7010,2676.68,1040
sp7011,1481.13,1252
sp7012,1393.88,1001
sp7013,1170.95,1264
sp7014,1626.14,1286
sp7015,1805.89,1298
sp7016,1604.94,1159
sp7017,1244.87,1291
sp7018,864.71,1181
sp7019,1546.6,1048
sp702,2734.39,1074
sp7020,1327.92,1151
sp7021,1376.23,1075
sp7022,2800,1077
sp7023,1519.67,1072
sp7024,2922.49,1017
sp7025,2489.05,1053
sp7026,518.6,1208
sp7027,468.66,1084
sp7028,2162.34,1189
sp7029,475.22,1036
sp703,2497.23,1210
sp7030,2143.12,1119
sp7031,2603.49,1294
sp7032,442.37,1196
sp7033,716.66,1084
sp7034,1472.73,1089
sp7035,2264.84,1290
sp7036,2837.8,1272
sp7037,1171.06,1067
sp7038,2860.28,1018
sp7039,1844.64,1221
sp704,307.09,1221
sp7040,1285,1165
sp7041,450.51,1199
sp7042,1758.12,1292
sp7043,216.82,1287
sp7044,544.58,1287
sp7045,1177.26,1151
sp7046,2973.96,1235
sp7047,979.45,1236
sp7048,1509.18,1259
sp7049,2394.49,1268
sp705,581.18,1278
sp7050,512.21,1227
sp7051,1809.91,1011
sp7052,241.09,1159
sp7053,2693.33,1201
sp7054,2678.27,1140
sp7055,725.19,1097
sp7056,2475.46,1217
sp7057,1517.5,1257
sp7058,454.75,1248
sp7059,1111.08,1020
sp706,992.07,1230
sp7060,2624.24,1128
sp7061,1310.97,1277
sp7062,1761.87,1175
sp7063,1740.72,1027
sp7064,2710.83,1049
sp7065,2365.91,1082
sp7066,1478.16,1103
sp7067,2188.1,1010
sp7068,1856.56,1085
sp7069,2309.66,1074
sp707,2271.98,1289
sp7070,1563.82,1111
sp7071,1436.71,1258
sp7072,1404.8,1263
sp7073,1402.32,1102
sp7074,2612.4,1254
sp7075,1043.13,1020
sp7076,2419.45,1084
sp7077,2027.06,1221
sp7078,1287.92,1009
sp7079,775.18,1297
sp708,1750.7,1220
sp7080,1246.65,1158
sp7081,1668.88,1210
sp7082,2878.43,1083
sp7083,2681.13,1161
sp7084,2234.15,1265
sp7085,1973.16,1035
sp7086,2611.27,1206
sp7087,2150.91,1080
sp7088,1758.78,1086
sp7089,2408.86,1101
sp709,936.97,1086
sp7090,2151.46,1117
sp7091,1727.03,1081
sp7092,458.97,1171
sp7093,1722.12,1231
sp7094,658.04,1100
sp7095,1894.24,1177
sp7096,1772.88,1010
sp7097,253.34,1181
sp7098,1753.71,1239
sp7099,649.25,1032
sp71,711.85,1201
sp710,460.63,1049
sp7100,1479.92,1080
sp7101,2700.91,1062
sp7102,448.82,1019
sp7103,2814.93,1297
sp7104,621.26,1121
sp7105,155.02,1127
sp7106,2381.6,1055
sp7107,811.33,1091
sp7108,2146.29,1083
sp7109,2674.2,1031
sp711,2097.17,1149
sp7110,1388.27,1154
sp7111,2440.07,1017
sp7112,1859.88,1180
sp7113,1265.21,1158
sp7114,230.45,1057
sp7115,2599.73,1241
sp7116,167.46,1076
sp7117,1367.35,1070
sp7118,1303.32,1247
sp7119,2592.98,1282
sp712,2129.23,1225
sp7120,1020.41,1279
sp7121,845.82,1087
sp7122,432.47,1143
sp7123,388.07,1257
sp7124,587.65,1112
sp7125,517.7,1246
sp7126,841.11,1172
sp7127,359.92,1211
sp7128,989.7,1245
sp7129,1281.1,1203
sp713,2833.76,1177
sp7130,590.65,1100
sp7131,1881.98,1115
sp7132,1043.34,1280
sp7133,178.8,1002
sp7134,269.66,1177
sp7135,1230.83,1129
sp7136,1028.12,1158
sp7137,1297.19,1290
sp7138,1040.23,1109
sp7139,1188.99,1299
sp714,1551.37,1159
sp7140,2500.45,1230
sp7141,450.8,1149
sp7142,687.42,1229
sp7143,2281.19,1097
sp7144,1799.48,1215
sp7145,1529.64,1108
sp7146,2281.93,1039
sp7147,1216.64,1140
sp7148,433.74,1205
sp7149,275.83,1014
sp715,1532.01,1097
sp7150,1447.99,1058
sp7151,1280.52,1173
sp7152,1504.1,1005
sp7153,1281.73,1107
sp7154,777.85,1076
sp7155,2669.85,1199
sp7156,880.56,1271
sp7157,2894.08,1260
sp7158,2057.78,1115
sp7159,814.32,1256
sp716,333.28,1192
sp7160,1708.65,1211
sp7161,2377.12,1040
sp7162,983.38,1107
sp7163,1279.56,1003
sp7164,343.33,1266
sp7165,1943.82,1069
sp7166,690.03,1006
sp7167,2906.94,1132
sp7168,1182.59,1250
sp7169,2957.4,1129
sp717,215.6,1080
sp7170,2367.87,1073
sp7171,1658.85,1256
sp7172,1328.88,1184
sp7173,2743.33,1145
sp7174,1410.05,1004
sp7175,102.9,1065
sp7176,1447.49,1119
sp7177,2505.18,1102
sp7178,938.82,1151
sp7179,2919.04,1061
sp718,1352.88,1198
sp7180,101.57,1275
sp7181,2807.17,1031
sp7182,1498.34,1271
sp7183,1833.82,1230
sp7184,2534.51,1086
sp7185,1202.45,1297
sp7186,1119.11,1154
sp7187,1933.4,1260
sp7188,1796.96,1281
sp7189,1579.95,1126
sp719,1034.73,1234
sp7190,231.91,1207
sp7191,2243.63,1008
sp7192,1732.94,1219
sp7193,971.85,1183
sp7194,1246.38,1178
sp7195,456.63,1171
sp7196,504.99,1076
sp7197,1713.79,1298
sp7198,910.43,1260
sp7199,1352.69,1090
sp72,2834.44,1236
sp720,826.07,1038
sp7200,1870.29,1154
sp7201,2876.51,1226
sp7202,1023.08,1192
sp7203,2078.09,1160
sp7204,1093.64,1090
sp7205,857.95,1240
sp7206,2282.81,1068
sp7207,1412.88,1105
sp7208,813.19,1096
sp7209,2950.76,1012
sp721,364.85,1266
sp7210,1090.73,1067
sp7211,1433.42,1118
sp7212,1838.59,1088
sp7213,146.04,1254
sp7214,2106.35,1197
sp7215,1974.69,1091
sp7216,105.94,1070
sp7217,1481.93,1015
sp7218,2714.19,1297
sp7219,2050.85,1094
sp722,2889.54,1261
sp7220,1298.17,1099
sp7221,2696.28,1193
sp7222,2139.57,1199
sp7223,2311.15,1020
sp7224,1660.58,1212
sp7225,2383.19,1186
sp7226,1982.38,1018
sp7227,324.82,1257
sp7228,189.75,1018
sp7229,2513.04,1204
sp723,2524.28,1084
sp7230,2047.68,1164
sp7231,2049.51,1172
sp7232,1123.68,1288
sp7233,2457.07,1149
sp7234,2499.65,1188
sp7235,1138.1,1032
sp7236,613.84,1200
sp7237,2327.1,1095
sp7238,2121.39,1095
sp7239,124.45,1130
sp724,1768.08,1007
sp7240,1441.81,1085
sp7241,2815.12,1273
sp7242,1389.28,1056
sp7243,742.41,1235
sp7244,157.37,1234
sp7245,915.29,1077
sp7246,2772.06,1107
sp7247,1137.68,1044
sp7248,360.9,1140
sp7249,1878.98,1010
sp725,2857.28,1249
sp7250,979.22,1055
sp7251,2181.65,1036
sp7252,779.35,1096
sp7253,1532.05,1172
sp7254,1152.7,1179
sp7255,914.19,1210
sp7256,2723.07,1200
sp7257,2150.21,1001
sp7258,706.35,1275
sp7259,668.65,1188
sp726,2998.76,1079
sp7260,2481.26,1166
sp7261,1248.65,1112
sp7262,2622.76,1054
sp7263,1750.4,1125
sp7264,1532.63,1198
sp7265,1700.18,1024
sp7266,2013.53,1008
sp7267,1740.55,1102
sp7268,2078.91,1216
sp7269,1738.91,1007
sp727,2049.62,1140
sp7270,289.55,1083
sp7271,471.91,1111
sp7272,288.64,1160
sp7273,852.91,1054
sp7274,1752.72,1059
sp7275,761.1,1062
sp7276,1616.93,1257
sp7277,2368.53,1297
sp7278,656.37,1009
sp7279,2066.14,1172
sp728,881.58,1184
sp7280,2976.66,1255
sp7281,2109.66,1239
sp7282,1645.53,1134
sp7283,833.47,1269
sp7284,1724.34,1102
sp7285,1416.39,1114
sp7286,2819.88,1295
sp7287,1958.8,1110
sp7288,2834.92,1212
sp7289,250.4,1050
sp729,216.67,1030
sp7290,2822.4,1198
sp7291,1354.39,1004
sp7292,2985.81,1220
sp7293,894.7,1223
sp7294,2072.5,1142
sp7295,1453.1,1000
sp7296,1148.27,1249
sp7297,2301.16,1119
sp7298,2663.03,1241
sp7299,751.19,1286
sp73,2641.47,1248
sp730,2293.18,1235
sp7300,906.01,1066
sp7301,1318.18,1159
sp7302,1401.7,1211
sp7303,114.96,1234
sp7304,664.36,1049
sp7305,337.25,1161
sp7306,1758.28,1136
sp7307,173.58,1019
sp7308,2238.59,1244
sp7309,2936.48,1170
sp731,1464.45,1144
sp7310,1329.08,1237
sp7311,315.88,1021
sp7312,824.95,1126
sp7313,577,1000
sp7314,1001.34,1021
sp7315,1915.38,1219
sp7316,380.51,1158
sp7317,1491.9,1044
sp7318,2443.37,1282
sp7319,1818.34,1160
sp732,1989.38,1145
sp7320,1916.26,1007
sp7321,1069.48,1041
sp7322,826.19,1027
sp7323,412.74,1045
sp7324,791.24,1227
sp7325,1088.33,1107
sp7326,257.86,1275
sp7327,1067.41,1215
sp7328,2402.92,1023
sp7329,2836.29,1069
sp733,2756.61,1213
sp7330,2349.67,1079
sp7331,1896.74,1017
sp7332,2315.89,1062
sp7333,1913.51,1245
sp7334,1778.91,1196
sp7335,348.05,1058
sp7336,275.99,1278
sp7337,196.7,1025
sp7338,1008.51,1197
sp7339,2558.31,1242
sp734,626.32,1095
sp7340,288.58,1133
sp7341,469.85,1082
sp7342,2765.44,1108
sp7343,1381.56,1058
sp7344,974.27,1100
sp7345,1915.94,1158
sp7346,290.79,1273
sp7347,2064.94,1215
sp7348,1721.85,1019
sp7349,955.26,1099
sp735,1797.46,1126
sp7350,1206.22,1296
sp7351,377.91,1261
sp7352,2280.69,1171
sp7353,776.02,1267
sp7354,1838.77,1227
sp7355,2013.2,1209
sp7356,130.76,1242
sp7357,1213.37,1243
sp7358,2405.98,1045
sp7359,2651.82,1113
sp736,1940.88,1003
sp7360,1895.77,1110
sp7361,1084.89,1068
sp7362,2819,1064
sp7363,2370.49,1296
sp7364,1416.82,1291
sp7365,1051.76,1009
sp7366,658.2,1279
sp7367,397.8,1295
sp7368,1826.01,1167
sp7369,295.88,1255
sp737,1526,1214
sp7370,2389.31,1029
sp7371,661.48,1028
sp7372,1762.32,1281
sp7373,1948.35,1016
sp7374,843.23,1018
sp7375,1320.92,1190
sp7376,2201.41,1253
sp7377,1389.41,1145
sp7378,805.14,1284
sp7379,2411.37,1129
sp738,364.6,1273
sp7380,275.42,1276
sp7381,1003.83,1245
sp7382,1363.96,1167
sp7383,2883.25,1012
sp7384,2287.68,1125
sp7385,1002.45,1211
sp7386,2667.14,1164
sp7387,2348.94,1063
sp7388,527.49,1194
sp7389,995.16,1143
sp739,1109.09,1000
sp7390,1094.41,1029
sp7391,1169.61,1068
sp7392,123.44,1101
sp7393,1800.68,1074
sp7394,2067.07,1033
sp7395,266.22,1173
sp7396,1570.61,1248
sp7397,2522.01,1190
sp7398,2590.24,1020
sp7399,1323.98,1041
sp74,1012.57,1233
sp740,1066.59,1240
sp7400,666.68,1263
sp7401,681.08,1295
sp7402,2734.65,1179
sp7403,2377.27,1229
sp7404,1090.5,1037
sp7405,2036.79,1197
sp7406,2114.87,1296
sp7407,2947.58,1199
sp7408,1839.31,1049
sp7409,1060.32,1264
sp741,2043.39,1132
sp7410,1777.39,1298
sp7411,2892.89,1106
sp7412,1886.7,1220
sp7413,1314.22,1107
sp7414,570.61,1283
sp7415,1417.48,1133
sp7416,2388.66,1022
sp7417,222.36,1127
sp7418,736.28,1238
sp7419,110.72,1173
sp742,2587.43,1011
sp7420,746.77,1251
sp7421,767.79,1121
sp7422,1909.37,1265
sp7423,793.16,1052
sp7424,2230.3,1279
sp7425,2862.51,1260
sp7426,1061.39,1191
sp7427,2246.24,1144
sp7428,695.42,1247
sp7429,634.31,1059
sp743,1056.43,1017
sp7430,2970.65,1006
sp7431,1152.17,1043
sp7432,313.82,1213
sp7433,187.05,1156
sp7434,434.05,1054
sp7435,942.67,1131
sp7436,663.77,1069
sp7437,1798.49,1125
sp7438,2320.04,1120
sp7439,227.32,1062
sp744,2111.65,1209
sp7440,186.09,1001
sp7441,673.69,1290
sp7442,605.03,1179
sp7443,2667.61,1252
sp7444,2184.63,1214
sp7445,1085.47,1205
sp7446,1708.06,1073
sp7447,617.77,1251
sp7448,162.33,1026
sp7449,2544.36,1058
sp745,935.83,1170
sp7450,2740.88,1207
sp7451,160.88,1234
sp7452,2064.61,1105
sp7453,1198.88,1028
sp7454,2383.5,1240
sp7455,421.81,1291
sp7456,2814.73,1018
sp7457,984.71,1173
sp7458,796.43,1147
sp7459,2447.51,1217
sp746,2841.06,1229
sp7460,2016.64,1015
sp7461,2829.37,1200
sp7462,2933.6,1212
sp7463,2993.32,1180
sp7464,2656.83,1023
sp7465,2647.32,1130
sp7466,289.59,1065
sp7467,518.85,1085
sp7468,2780.05,1270
sp7469,2405.2,1043
sp747,2459.34,1227
sp7470,655.88,1140
sp7471,1196.77,1086
sp7472,1185.34,1242
sp7473,1838.69,1019
sp7474,2933.25,1053
sp7475,809.19,1101
sp7476,233.97,1195
sp7477,1886.48,1060
sp7478,648.4,1017
sp7479,1652.86,1002
sp748,1695.28,1041
sp7480,2389.8,1259
sp7481,1050.27,1031
sp7482,254.45,1054
sp7483,2407.27,1242
sp7484,2631.27,1081
sp7485,2569.36,1186
sp7486,2908.31,1042
sp7487,2668.92,1191
sp7488,706.79,1227
sp7489,336.08,1065
sp749,1419,1226
sp7490,1464.94,1041
sp7491,2024.16,1280
sp7492,288.13,1157
sp7493,1574.98,1036
sp7494,2278.79,1066
sp7495,1970.71,1066
sp7496,1576.56,1083
sp7497,1545.9,1288
sp7498,1446.38,1008
sp7499,1033.29,1282
sp75,2000.77,1196
sp750,1012.1,1151
sp7500,1184.25,1129
sp7501,2114.08,1178
sp7502,2175.38,1150
sp7503,1534.9,1245
sp7504,878.17,1141
sp7505,1262.74,1062
sp7506,2771.44,1117
sp7507,1793.55,1213
sp7508,206.15,1060
sp7509,736.63,1164
sp751,1037.49,1144
sp7510,688.7,1036
sp7511,2603.19,1091
sp7512,1248.11,1246
sp7513,987.4,1070
sp7514,2677.26,1195
sp7515,1756.97,1110
sp7516,2812.95,1010
sp7517,1184.91,1132
sp7518,1696.6,1236
sp7519,489.56,1104
sp752,2913.54,1199
sp7520,343.68,1006
sp7521,1389.07,1117
sp7522,1119.57,1128
sp7523,1793.49,1271
sp7524,1449.23,1055
sp7525,1901.26,1280
sp7526,1335.7,1123
sp7527,1455.9,1099
sp7528,1285.96,1263
sp7529,2433.06,1036
sp753,1272.11,1126
sp7530,1019.36,1076
sp7531,1208.88,1257
sp7532,620.74,1038
sp7533,777.99,1252
sp7534,1971.53,1113
