Invoice_No,OBD_No,Billing_Date,Billing_Amount,IOD_Date,Delivery_Days
5758979,72002152,12/10/2022,56.69339,1/30/2023,50
9944746,45465311,12/10/2022,58.76577,2/1/2023,52
4110064,27696823,12/10/2022,39.4795,12/23/2022,10
4572755,52877205,12/10/2022,83.04946,2/1/2023,49
5457811,11477052,12/10/2022,84.0381,1/30/2023,49
6792919,36993751,12/10/2022,52.46254,1/29/2023,47
2972292,35959953,12/10/2022,85.17375,2/3/2023,52
5839871,44819972,12/10/2022,33.41745,1/8/2023,27
6383442,32201737,12/10/2022,63.59496,1/29/2023,48
4479052,89661954,12/10/2022,71.54595,1/31/2023,52
2904822,56651206,12/10/2022,38.6121,1/9/2023,27
7758079,28491280,12/10/2022,21.7602,1/22/2023,42
8440412,66646837,12/10/2022,18.26308,12/11/2022,2
8796326,30461516,12/10/2022,34.09328,1/30/2023,48
2236434,50440641,12/10/2022,27.28044,1/23/2023,41
6260696,54428021,12/10/2022,24.25254,1/10/2023,27
6551876,24813451,12/10/2022,35.91328,1/7/2023,26
1299553,23503483,12/10/2022,19.58859,12/11/2022,1
8109386,84511273,12/11/2022,10.26467,12/12/2022,2
1072374,21432003,12/11/2022,20.77758,12/13/2022,3
7983110,31832713,12/11/2022,20.98305,1/14/2023,32
4969425,92697998,12/11/2022,54.15488,1/30/2023,45
3236451,37547287,12/11/2022,10.74684,12/12/2022,2
2567293,84950694,12/11/2022,8.54865,12/12/2022,3
4748775,80938057,12/11/2022,47.69622,1/24/2023,41
1081630,50251543,12/11/2022,27.63565,1/21/2023,36
6772542,20344320,12/11/2022,24.91432,1/8/2023,25
1128413,81829418,12/11/2022,50.50305,1/2/2023,20
3012997,47392662,12/11/2022,4.81176,12/12/2022,0
5619072,18457113,12/11/2022,24.47729,1/14/2023,34
4616644,52483939,12/11/2022,37.29114,2/4/2023,53
8432244,29544638,12/11/2022,8.4617,12/12/2022,3
6464058,45381415,12/11/2022,44.50878,2/2/2023,50
6788983,42889839,12/11/2022,63.59496,2/2/2023,52
1898548,37689461,12/11/2022,33.2056,12/24/2022,10
7359787,57389495,12/11/2022,59.47025,1/9/2023,27
4029653,17863558,12/11/2022,5.44005,12/12/2022,1
5823279,32844016,12/11/2022,37.91238,1/9/2023,29
4329896,89968853,12/11/2022,48.95458,2/3/2023,53
2212136,77175617,12/11/2022,8.97832,12/12/2022,4
8901107,44172923,12/12/2022,39.68064,12/30/2022,16
2701584,40297139,12/12/2022,60.60022,2/2/2023,49
4565431,66755255,12/12/2022,11.84385,12/13/2022,4
7853022,90209259,12/12/2022,79.4955,2/3/2023,49
4213032,22075101,12/12/2022,56.1145,12/21/2022,7
9087054,75042353,12/12/2022,53.12896,1/31/2023,49
2258222,21005524,12/12/2022,12.5616,12/13/2022,4
5811729,39123689,12/12/2022,81.5592,1/2/2023,18
5672909,41468129,12/12/2022,18.95016,12/13/2022,1
7067286,31076551,12/12/2022,28.87056,12/29/2022,12
6493549,62256420,12/12/2022,37.11073,12/15/2022,0
8783319,73064663,12/12/2022,27.06615,1/27/2023,46
2925023,81346472,12/12/2022,88.05456,2/5/2023,52
9545034,66563329,12/12/2022,15.3908,12/13/2022,1
2363895,92988381,12/12/2022,3.88575,12/13/2022,1
1960508,68745393,12/12/2022,22.29176,12/21/2022,6
5148635,75765083,12/12/2022,20.7535,12/13/2022,2
3308538,15140967,12/12/2022,69.02646,2/1/2023,51
1393142,13534390,12/12/2022,20.4417,12/13/2022,3
8081013,26279114,12/12/2022,35.3295,1/5/2023,24
7580491,57730234,12/12/2022,3.60882,12/13/2022,0
5331100,81875278,12/12/2022,11.2229,12/13/2022,0
7582179,37867592,12/12/2022,32.28385,12/13/2022,3
6254828,77466239,12/12/2022,52.58814,1/22/2023,39
6554474,25411407,12/12/2022,32.24052,12/29/2022,14
8711286,79478755,12/12/2022,10.26467,12/13/2022,0
2011048,62391493,12/12/2022,84.38562,2/4/2023,49
2726457,87029205,12/12/2022,5.4957,12/13/2022,3
4390570,26633210,12/12/2022,0.78959,12/13/2022,4
1894914,53012551,12/12/2022,19.73975,12/13/2022,1
8046010,47945749,12/13/2022,1.80441,12/14/2022,3
5966312,57639677,12/13/2022,9.0852,12/14/2022,1
4851243,95886468,12/13/2022,54.48171,2/1/2023,45
7729582,79262247,12/13/2022,35.68215,12/14/2022,2
3191683,99980099,12/13/2022,29.47203,12/17/2022,1
7242816,14914911,12/13/2022,110.44475,2/6/2023,52
2246144,69114124,12/13/2022,20.3898,12/14/2022,2
3183164,84307374,12/13/2022,11.89405,12/14/2022,2
7496013,63393716,12/13/2022,18.69065,12/14/2022,0
5891820,49133487,12/13/2022,47.106,2/6/2023,51
9435412,61312479,12/13/2022,22.10852,12/26/2022,11
6413640,70371130,12/13/2022,41.52473,2/1/2023,45
9093392,24283930,12/13/2022,38.18644,12/26/2022,11
5463820,87083473,12/13/2022,11.05426,12/14/2022,3
5120422,74406325,12/13/2022,46.48784,2/4/2023,51
1655852,90492219,12/13/2022,69.58198,2/4/2023,52
2159104,67814145,12/13/2022,38.4699,12/15/2022,1
6716160,93504533,12/13/2022,1.53908,12/14/2022,2
8368072,27696912,12/13/2022,18.95016,12/14/2022,1
7209387,87381309,12/13/2022,35.3295,1/14/2023,29
2387391,64863972,12/13/2022,49.7376,2/5/2023,53
3264070,32414530,12/13/2022,30.46212,12/21/2022,5
7588016,31750910,12/13/2022,59.0634,2/3/2023,49
9387110,24813833,12/13/2022,58.28625,2/1/2023,46
1058272,13051483,12/13/2022,37.2006,1/22/2023,37
5412519,74139933,12/13/2022,43.27224,2/5/2023,51
5436173,19168351,12/13/2022,57.3123,2/3/2023,48
7905160,30693600,12/13/2022,41.6103,2/4/2023,51
8922493,25511151,12/13/2022,12.0294,12/14/2022,3
3358453,90367654,12/13/2022,40.89996,2/2/2023,49
6640806,45236547,12/13/2022,36.52605,12/29/2022,11
3438137,96065653,12/13/2022,28.26909,1/22/2023,37
3779883,97142095,12/13/2022,67.966,1/15/2023,28
9424597,23819442,12/13/2022,3.60882,12/14/2022,3
5667750,92364868,12/14/2022,50.9745,1/1/2023,13
2130789,14216175,12/14/2022,7.21204,12/15/2022,2
1798686,40994389,12/14/2022,39.08045,12/15/2022,1
1390876,67414769,12/14/2022,38.18644,1/5/2023,17
4185548,91188491,12/14/2022,19.01364,12/15/2022,0
2488612,54483342,12/14/2022,29.61595,12/18/2022,2
7460213,12742587,12/14/2022,15.03675,12/15/2022,0
8361457,49936806,12/14/2022,28.12854,12/15/2022,0
6591955,53560692,12/14/2022,15.702,12/15/2022,2
5818172,19098394,12/14/2022,53.69212,2/4/2023,48
2831995,95420677,12/14/2022,6.61344,12/15/2022,1
7448293,35149237,12/14/2022,54.957,2/7/2023,54
8284413,10366686,12/14/2022,27.1864,12/15/2022,0
1077963,71977968,12/14/2022,55.0341,2/2/2023,47
4659709,47117787,12/14/2022,23.56809,12/15/2022,1
7726402,19251149,12/14/2022,50.0201,2/5/2023,52
2869977,55053446,12/14/2022,53.9591,2/5/2023,50
8203947,52211967,12/14/2022,2.53851,12/15/2022,1
7064405,79241678,12/14/2022,39.74775,2/1/2023,48
8972189,29155471,12/14/2022,6.61344,12/15/2022,0
2229359,62120473,12/14/2022,58.1098,2/2/2023,46
5026266,73288596,12/14/2022,20.4126,12/19/2022,1
1907396,26669562,12/14/2022,13.83381,12/15/2022,4
4054479,48493103,12/14/2022,50.9745,1/27/2023,42
2283510,99356926,12/14/2022,70.4103,2/3/2023,49
3145003,36291079,12/14/2022,22.85586,1/13/2023,28
3985991,18929636,12/14/2022,34.88526,2/6/2023,50
7389161,58728782,12/15/2022,49.4613,2/4/2023,46
3870662,33617854,12/15/2022,29.5317,1/17/2023,29
6417281,88665826,12/15/2022,18.1704,12/16/2022,0
8615232,64490175,12/15/2022,18.18696,12/16/2022,2
7840815,13685975,12/15/2022,8.2668,12/16/2022,1
5276287,82598543,12/15/2022,22.32036,12/25/2022,8
1983115,38445777,12/15/2022,40.89996,2/8/2023,54
2782060,83147007,12/15/2022,0.65564,12/16/2022,3
3198186,82988680,12/15/2022,16.5336,12/16/2022,0
6668029,70192839,12/15/2022,12.0294,12/16/2022,2
7327471,71454201,12/15/2022,5.24512,12/16/2022,4
2021266,52933672,12/15/2022,1.69234,12/16/2022,1
5782238,67065365,12/15/2022,8.49575,12/16/2022,1
2954202,16788404,12/15/2022,37.11073,1/11/2023,27
7441381,76485758,12/15/2022,34.69297,1/17/2023,31
9132167,51266162,12/15/2022,3.2782,12/16/2022,4
1634124,23491686,12/15/2022,4.66395,12/16/2022,2
8846515,37363392,12/15/2022,8.39511,12/16/2022,0
9894713,83614224,12/15/2022,86.65665,2/6/2023,48
8853827,74689969,12/15/2022,24.09165,1/22/2023,38
8718185,59084263,12/15/2022,82.90245,2/6/2023,52
8111894,82534072,12/15/2022,21.31893,1/20/2023,35
3798595,34212413,12/16/2022,3.2782,12/17/2022,4
9803627,62382091,12/16/2022,32.782,2/2/2023,45
6448596,28245984,12/16/2022,4.96008,12/17/2022,2
3151090,84046610,12/16/2022,24.66027,12/30/2022,14
2448081,37355760,12/16/2022,24.8004,12/31/2022,11
9450935,74636286,12/16/2022,43.86378,2/4/2023,46
8770870,46875132,12/16/2022,57.64007,2/4/2023,47
3124732,72145105,12/16/2022,62.2605,2/6/2023,49
1446004,73862177,12/16/2022,26.90556,12/17/2022,1
2739191,88101741,12/16/2022,35.69602,1/8/2023,20
8595484,86547855,12/16/2022,60.92424,2/4/2023,49
2017386,41833339,12/16/2022,43.84113,12/17/2022,2
2703520,32069861,12/16/2022,24.47729,1/4/2023,16
9576040,40966885,12/16/2022,52.58814,1/31/2023,42
4120056,52643200,12/16/2022,29.17954,1/27/2023,40
2279911,43768952,12/16/2022,16.391,12/17/2022,2
4187406,64932613,12/16/2022,46.55044,2/5/2023,49
3601371,13511956,12/16/2022,32.54641,12/23/2022,4
6985708,80035330,12/16/2022,48.14812,2/9/2023,54
6259001,34365789,12/16/2022,5.61145,12/17/2022,1
6598455,84940609,12/16/2022,31.404,1/31/2023,43
4101578,50423135,12/16/2022,38.02712,2/6/2023,48
7838871,99065754,12/16/2022,79.68259,2/6/2023,48
5149152,14533608,12/16/2022,38.08035,1/25/2023,40
5804945,46107447,12/16/2022,40.50732,1/1/2023,15
3709132,47788857,12/16/2022,22.53735,12/30/2022,9
2053233,57403658,12/16/2022,101.949,2/9/2023,52
4873115,43553891,12/16/2022,33.09022,2/2/2023,47
8142130,93650995,12/16/2022,2.36877,12/17/2022,3
1347135,23349287,12/16/2022,20.52138,12/17/2022,2
5713926,46939015,12/16/2022,5.59674,12/17/2022,1
1329636,97926462,12/16/2022,10.8801,12/17/2022,3
8199250,83901796,12/16/2022,22.32036,12/19/2022,0
1248806,73695246,12/16/2022,8.97832,12/17/2022,3
1274903,22195959,12/16/2022,24.25868,2/4/2023,48
8447499,33785190,12/16/2022,27.4785,1/27/2023,40
4698351,34033956,12/16/2022,48.77412,2/7/2023,53
3663319,58841557,12/16/2022,29.8338,12/22/2022,4
7084059,95688914,12/16/2022,8.42058,12/17/2022,1
7290929,40202787,12/16/2022,39.69702,2/7/2023,51
2435092,45068257,12/17/2022,78.27072,2/10/2023,52
9369033,94795164,12/17/2022,34.88526,2/6/2023,50
4494905,25975293,12/17/2022,14.42408,12/18/2022,1
7658817,20605783,12/17/2022,7.7715,12/18/2022,1
7917271,93486723,12/17/2022,23.14704,1/28/2023,39
7532816,93615432,12/17/2022,24.8688,1/4/2023,15
5954635,11704594,12/17/2022,60.07807,2/6/2023,50
4242543,33896465,12/17/2022,32.93385,1/24/2023,35
9747187,92588934,12/17/2022,77.2242,2/8/2023,48
2358129,66555055,12/17/2022,54.957,2/7/2023,51
6512882,95242946,12/17/2022,45.40286,2/6/2023,50
2004647,80097837,12/17/2022,22.00042,1/9/2023,22
9520510,32151758,12/17/2022,36.52605,1/29/2023,39
6401697,96863385,12/17/2022,20.20122,12/18/2022,2
2793465,18399854,12/17/2022,57.7155,2/8/2023,51
4897334,38480407,12/17/2022,38.15786,1/29/2023,41
5494255,62130911,12/17/2022,27.2556,12/18/2022,2
5218981,42239695,12/17/2022,20.77758,12/25/2022,8
8673108,69725224,12/17/2022,15.3908,12/18/2022,3
4737912,41613309,12/17/2022,57.53956,2/7/2023,52
5583286,90210905,12/17/2022,12.63087,12/18/2022,2
3777148,98318537,12/17/2022,30.58716,1/18/2023,32
7828441,58779318,12/17/2022,14.43528,12/18/2022,2
7912082,83912181,12/17/2022,9.30787,12/18/2022,1
5102862,16200213,12/17/2022,14.62126,12/18/2022,1
1127657,98720260,12/17/2022,16.9915,12/18/2022,3
8321189,67226620,12/17/2022,13.23234,12/18/2022,1
1134704,23327638,12/17/2022,21.57735,12/18/2022,1
6864452,79212638,12/17/2022,51.61637,2/10/2023,53
9327109,58895058,12/17/2022,16.79022,12/18/2022,1
5600437,38349941,12/17/2022,50.7702,2/10/2023,50
7534892,53300415,12/17/2022,39.69702,2/9/2023,51
7133460,92357282,12/17/2022,45.25026,2/3/2023,46
2864190,97310014,12/17/2022,35.40456,2/7/2023,49
6303016,26002695,12/17/2022,1.22298,12/18/2022,2
9059592,38663679,12/17/2022,16.32015,12/18/2022,3
6495036,61252112,12/18/2022,77.04774,2/11/2023,51
7134775,66431017,12/18/2022,14.58977,12/19/2022,3
9937280,77351635,12/18/2022,90.05495,2/7/2023,47
3483526,29026598,12/18/2022,41.04276,12/24/2022,3
1529828,22913709,12/18/2022,17.04664,1/2/2023,12
6291976,67105644,12/18/2022,124.03795,2/10/2023,49
5527803,21043725,12/18/2022,53.8678,2/8/2023,47
5880032,30141148,12/18/2022,11.5431,12/19/2022,2
4466351,16269153,12/18/2022,21.31893,1/1/2023,14
8921897,35929785,12/18/2022,54.5112,1/20/2023,30
1477394,58421852,12/18/2022,23.6877,12/21/2022,2
6651129,34567016,12/18/2022,18.0573,12/19/2022,1
3688166,68900892,12/18/2022,43.16728,2/10/2023,50
9122764,91231063,12/18/2022,17.0973,12/19/2022,0
7755441,80231005,12/18/2022,26.56448,1/10/2023,21
6068463,20219012,12/18/2022,38.92382,12/26/2022,4
8707958,75514604,12/18/2022,31.79748,1/20/2023,32
2363567,43115824,12/18/2022,44.00084,2/6/2023,47
1704049,14882771,12/18/2022,19.42875,12/19/2022,3
3440861,80899354,12/18/2022,51.46868,2/9/2023,53
8663461,40025760,12/18/2022,40.8252,2/10/2023,53
8898854,13440507,12/18/2022,43.30584,2/6/2023,48
6483562,55298556,12/18/2022,72.15582,2/11/2023,53
8710502,12185246,12/18/2022,58.38573,2/6/2023,46
1623816,55143517,12/18/2022,28.47298,2/5/2023,44
1620819,37110707,12/18/2022,84.0381,2/10/2023,50
2795311,71772299,12/18/2022,63.42972,2/9/2023,52
1735594,59285876,12/18/2022,24.91432,1/16/2023,26
2868367,77046255,12/18/2022,3.66894,12/19/2022,1
8822472,87245078,12/18/2022,17.69942,12/19/2022,1
9307136,50161712,12/18/2022,13.83381,12/19/2022,0
3899266,78420801,12/18/2022,31.87791,2/8/2023,48
2838609,24855588,12/18/2022,5.92319,12/19/2022,0
9917377,63399815,12/19/2022,75.19343,2/12/2023,52
5763210,50703194,12/19/2022,19.58859,12/20/2022,0
8301277,83164605,12/19/2022,28.9338,2/5/2023,45
5804190,38874287,12/19/2022,47.106,2/8/2023,47
6541421,57278097,12/19/2022,50.14218,1/6/2023,14
2118521,96940109,12/19/2022,59.21925,2/9/2023,48
2305151,15385033,12/19/2022,26.93496,12/20/2022,2
9782849,47842961,12/19/2022,54.99221,1/10/2023,19
9103837,93623280,12/19/2022,10.79182,12/20/2022,1
5178829,10338423,12/19/2022,34.24344,12/28/2022,6
3734828,78484433,12/19/2022,122.3388,2/11/2023,49
1452563,30334572,12/19/2022,46.94194,2/11/2023,50
1712562,70919327,12/19/2022,50.7702,2/9/2023,49
9501309,32272814,12/19/2022,9.30787,12/20/2022,1
6090715,96595698,12/19/2022,50.9745,1/11/2023,23
2441072,74248790,12/19/2022,27.39462,12/22/2022,1
3779093,73562378,12/19/2022,52.08084,2/9/2023,49
5779824,15403110,12/19/2022,55.7421,2/10/2023,52
9303632,81744448,12/19/2022,16.9234,12/20/2022,0
2409925,98286717,12/19/2022,17.2722,12/20/2022,3
7441596,64070299,12/19/2022,39.4795,1/28/2023,37
7784306,78850757,12/19/2022,25.26688,1/25/2023,34
4409424,87842257,12/19/2022,12.4002,12/20/2022,0
8300787,92319814,12/19/2022,23.3145,1/10/2023,17
1433356,54504189,12/19/2022,56.90019,2/9/2023,49
4556981,13629536,12/19/2022,42.01905,12/24/2022,2
7782690,42892474,12/19/2022,53.09826,2/7/2023,46
3307889,69308631,12/19/2022,2.49042,12/20/2022,1
4965307,99198749,12/19/2022,13.9887,12/20/2022,1
4756768,54025748,12/19/2022,24.91432,2/5/2023,45
6898080,35824230,12/19/2022,44.82756,2/8/2023,49
4481077,76112895,12/19/2022,40.8252,2/8/2023,51
4024309,38748452,12/19/2022,44.02728,1/14/2023,23
3493203,27151649,12/19/2022,6.8139,12/20/2022,1
4573392,53727499,12/20/2022,56.85048,2/11/2023,50
3403234,81927860,12/20/2022,25.86321,1/6/2023,16
1296735,56599225,12/20/2022,53.7342,2/8/2023,49
1702119,36349479,12/20/2022,25.68258,12/21/2022,2
6976743,55102920,12/20/2022,77.2242,2/11/2023,52
1430812,51870192,12/20/2022,4.6629,12/21/2022,0
5004432,64093377,12/20/2022,44.00084,2/9/2023,49
1861958,43887075,12/20/2022,96.85155,2/8/2023,49
6839862,18902130,12/20/2022,2.62256,12/21/2022,0
4670161,13390260,12/20/2022,40.89996,2/11/2023,51
7765338,58853523,12/20/2022,14.76585,12/21/2022,1
7779519,19043051,12/20/2022,64.81794,2/10/2023,50
3850400,30951530,12/20/2022,52.2399,1/26/2023,36
8493596,59629263,12/20/2022,33.983,12/21/2022,0
6242022,57197152,12/20/2022,74.60178,2/8/2023,48
5223081,85773348,12/20/2022,13.99185,12/21/2022,3
1358318,16788532,12/20/2022,33.00063,1/29/2023,40
4334151,92901038,12/20/2022,59.92602,1/1/2023,11
5731977,27519037,12/20/2022,70.89204,2/11/2023,50
2610210,37762012,12/20/2022,38.68991,1/9/2023,17
6998314,68749047,12/20/2022,54.99221,2/8/2023,48
9222311,82619259,12/20/2022,30.66255,2/7/2023,48
7416175,86895118,12/20/2022,49.92403,2/9/2023,46
6707556,96611720,12/20/2022,2.36877,12/21/2022,2
8881547,82178913,12/20/2022,1.12229,12/21/2022,1
1411023,68585158,12/20/2022,30.01206,1/14/2023,25
6057031,89868447,12/20/2022,18.0573,12/21/2022,1
1519061,14367911,12/20/2022,41.50143,2/10/2023,49
1630715,95941380,12/20/2022,33.16278,1/11/2023,17
9003202,39330100,12/20/2022,24.25254,1/1/2023,8
4376352,63916091,12/20/2022,25.18533,1/18/2023,24
2452972,71485693,12/20/2022,35.44602,1/20/2023,28
9888027,87436900,12/20/2022,1.20294,12/21/2022,1
8405556,22303163,12/20/2022,40.61616,12/25/2022,2
3802602,10842074,12/20/2022,28.05725,12/21/2022,2
9425599,61015999,12/20/2022,52.08084,2/10/2023,49
4422949,69185750,12/20/2022,15.07972,12/21/2022,2
4870352,91768943,12/21/2022,6.73374,12/22/2022,0
8391997,71965637,12/21/2022,1.65336,12/22/2022,2
2850788,92316265,12/21/2022,24.0588,1/1/2023,8
5182998,42033579,12/21/2022,27.07744,1/22/2023,30
4623062,41272553,12/21/2022,59.52096,2/10/2023,48
5291898,88543135,12/21/2022,22.38696,12/22/2022,1
7829602,48392920,12/21/2022,16.92988,12/22/2022,1
6040161,25415612,12/21/2022,43.16728,2/12/2023,49
2968307,44754988,12/21/2022,38.02728,12/28/2022,6
9627892,64983559,12/21/2022,30.30183,1/17/2023,23
9236899,68558100,12/21/2022,98.5507,2/14/2023,54
9355506,58207686,12/21/2022,35.54724,1/28/2023,35
2831333,28141430,12/21/2022,113.84305,2/11/2023,47
4629446,83494016,12/21/2022,10.8801,12/22/2022,2
2311290,47101128,12/21/2022,50.9745,2/7/2023,46
4259690,65486690,12/21/2022,58.42966,2/9/2023,45
8811073,74654483,12/21/2022,15.07972,12/22/2022,4
9764021,79876654,12/21/2022,32.28385,12/22/2022,1
3596606,13228967,12/21/2022,10.8801,12/22/2022,2
4144576,98676159,12/21/2022,19.6275,12/22/2022,1
5698850,26972976,12/21/2022,11.5431,12/22/2022,1
2704824,63466917,12/21/2022,33.6687,1/31/2023,36
8238024,13212026,12/21/2022,26.90556,12/22/2022,2
4817890,23416165,12/21/2022,36.0882,2/9/2023,47
4707091,12030782,12/21/2022,43.30584,2/9/2023,47
7126467,13647117,12/21/2022,12.2298,12/22/2022,3
3427676,49838982,12/21/2022,49.27535,12/25/2022,1
1635162,32230081,12/21/2022,40.0401,2/13/2023,51
2100308,47673225,12/21/2022,33.6687,12/31/2022,6
7043054,41830633,12/22/2022,36.71584,2/11/2023,47
7705340,98573608,12/22/2022,73.3788,2/13/2023,51
9207184,82748700,12/22/2022,9.17896,12/23/2022,1
3056256,66340040,12/22/2022,20.32484,2/7/2023,45
7139576,13719526,12/22/2022,34.03574,12/27/2022,3
8898724,83796808,12/22/2022,61.43036,2/10/2023,49
8439100,96046825,12/22/2022,36.8997,1/31/2023,40
2468357,19831184,12/22/2022,53.7342,2/11/2023,50
5329406,58781345,12/22/2022,32.1891,2/8/2023,45
6842538,55174424,12/22/2022,7.81911,12/23/2022,3
4346568,63891165,12/22/2022,4.61724,12/23/2022,1
5919747,61605335,12/22/2022,9.4212,12/23/2022,1
5031599,17620167,12/22/2022,3.3983,12/23/2022,0
7431224,52885916,12/22/2022,26.11995,12/23/2022,0
7826160,13051069,12/22/2022,40.35834,2/3/2023,40
5225804,85426728,12/22/2022,27.2556,12/23/2022,4
2041342,85730175,12/22/2022,17.0973,12/23/2022,2
7152929,45371425,12/22/2022,42.01905,1/25/2023,33
6081067,63220644,12/22/2022,27.66762,1/31/2023,37
2860729,46152183,12/22/2022,16.07723,12/23/2022,2
9555575,36025314,12/22/2022,15.07972,12/23/2022,3
8033076,58530754,12/22/2022,17.12172,12/23/2022,1
2556516,39493102,12/22/2022,44.29035,1/27/2023,33
1064443,68112164,12/22/2022,8.97832,12/23/2022,4
7492009,86183837,12/22/2022,5.09745,12/23/2022,2
8041260,74479428,12/22/2022,12.4344,12/23/2022,4
4764411,80352132,12/22/2022,7.46232,12/23/2022,1
8067639,73960898,12/22/2022,28.39125,12/23/2022,1
8134099,66768523,12/22/2022,31.41384,1/29/2023,36
1815567,22140779,12/22/2022,79.68259,2/11/2023,49
7878296,77189634,12/22/2022,10.00402,12/23/2022,4
1539670,73598429,12/22/2022,64.73205,2/15/2023,55
1106646,75706214,12/22/2022,42.47875,12/23/2022,2
6663342,24797571,12/22/2022,24.3381,1/28/2023,32
1743175,85594147,12/22/2022,25.86321,12/27/2022,3
6498797,34800234,12/22/2022,27.92361,1/20/2023,24
4822268,96485585,12/22/2022,54.99221,12/30/2022,7
4933498,36131938,12/22/2022,41.84827,2/15/2023,54
9307601,37609308,12/23/2022,52.90752,2/15/2023,51
8484573,28107315,12/23/2022,72.94885,2/16/2023,52
5379168,84987352,12/23/2022,16.9915,12/24/2022,3
7104286,79916149,12/23/2022,42.74325,2/13/2023,52
4860684,88979095,12/23/2022,60.34764,2/13/2023,51
1451336,92782998,12/23/2022,1.20294,12/24/2022,1
9801939,67219211,12/23/2022,1.80441,12/24/2022,0
8340295,29246209,12/23/2022,38.15786,2/11/2023,49
3837714,34087030,12/23/2022,9.3279,12/24/2022,1
3745437,68826692,12/23/2022,64.73205,2/12/2023,48
8033277,23378659,12/23/2022,10.49024,12/24/2022,3
5864699,96945247,12/23/2022,58.28625,2/14/2023,53
2339459,92067132,12/23/2022,28.26909,1/24/2023,32
2096280,63782042,12/23/2022,43.84113,1/25/2023,30
6599997,59711575,12/23/2022,26.23127,2/5/2023,44
4060480,13653240,12/23/2022,41.52473,1/23/2023,29
2204445,95917512,12/23/2022,90.50052,2/16/2023,52
4712476,70737849,12/23/2022,5.81098,12/24/2022,1
6224220,99159705,12/23/2022,8.97832,12/24/2022,2
